ustat,alph1,alph2,beta,chi
9.775873131655148,2.537868602691593,2.07702272394782,8.819935175263076,12.796277238430882
12.312711973810593,2.23625698430037,1.702991944957428,61.512773423412604,-0.74081248723735
10.5905319608812,1.9154885607904821,2.6576936258594688,31.35968499122556,16.107533081686416
6.530210782256104,3.4608868775453168,2.553837123979967,63.940691414918646,4.665690039690995
9.890849184617876,2.248114594602597,1.684195295406305,71.28340662528893,8.584068949925006
10.022488058499205,1.831643142521549,1.7444428107435046,65.59001365571754,2.7882733963145094
6.3297677173511,2.3036196464029124,2.25058703701902,67.40755910609603,12.369210874672458
8.864416067264028,2.1701207215718568,2.5045669746980495,95.30691998094687,3.756707315623562
16.538360438432356,2.8309031932368574,2.309052674714956,71.25937970177404,11.242846259565404
10.143137095065303,2.538190916813371,1.4977253699079016,44.55034952721311,10.24983693483644
